Person Id,Username,First Name,Last Name,Business Email Information Email Address,Gender,Employee Grade,Company Code,Company Name,Zone,Region Code,Region Name,Sub Region Code,Sub Region Name,City Code,City Name,Country/Region,Legal Entity Country,Function Code,Function Name,Position,Position Entry Date,Position Title,Position Code,Parent Position,Employee Level,HRBP Name,HRBP Email
2766,magarwal4,Mohit,Agarwal,mohit.agarwal@xyzindustries.in,Male,EXECUTIVE,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN17,CHAIRPERSONS OFFICE,POS2766,2013-05-18,EXECUTIVE - CHAIRPERSONS OFFICE,P2766,P1002,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2767,vbose3,Vandana,Bose,vandana.bose@xyzindustries.in,Female,SENIOR EXECUTIVE,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN02,FINANCE & ACCOUNTS,POS2767,2020-06-25,SENIOR EXECUTIVE - FINANCE & ACCOUNTS,P2767,P1000,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2768,mpatel6,Mohit,Patel,mohit.patel@xyzindustries.in,Male,MANAGING DIRECTOR,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN13,ADMINISTRATION,POS2768,2017-08-29,MANAGING DIRECTOR - ADMINISTRATION,P2768,P1001,L4-LEVEL 4 (GLF),Sunil Desai,sunil.desai@xyzindustries.in
2769,jdesai,Jyoti,Desai,jyoti.desai@xyzindustries.in,Female,MANAGER DESIGNATE,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN04,HUMAN RESOURCES,POS2769,2019-04-07,MANAGER DESIGNATE - HUMAN RESOURCES,P2769,P1002,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2770,vgupta4,Vandana,Gupta,vandana.gupta@xyzindustries.in,Female,DEPUTY MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN12,QUALITY,POS2770,2013-10-26,DEPUTY MANAGER - QUALITY,P2770,P1009,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2771,jpatel,Jyoti,Patel,jyoti.patel@xyzindustries.in,Female,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN02,FINANCE & ACCOUNTS,POS2771,2014-08-31,ASSOCIATE VICE PRESIDENT - FINANCE & ACCOUNTS,P2771,P1003,L3-LEVEL 3 (GM & AVP),Priya Nair,priya.nair@xyzindustries.in
2772,lrao,Lakshmi,Rao,lakshmi.rao@xyzindustries.in,Female,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN01,GENERAL MANAGEMENT,POS2772,2012-10-27,ASSOCIATE VICE PRESIDENT - GENERAL MANAGEMENT,P2772,P1001,L3-LEVEL 3 (GM & AVP),Raj Malhotra,raj.malhotra@xyzindustries.in
2773,dsinha5,Deepak,Sinha,deepak.sinha@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN09,LIAISON,POS2773,2022-06-20,OFFICER - LIAISON,P2773,P1008,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2774,dshah4,Deepak,Shah,deepak.shah@xyzindustries.in,Male,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN16,AUDIT & ASSURANCE,POS2774,2015-08-02,DEPUTY GENERAL MANAGER - AUDIT & ASSURANCE,P2774,P1008,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2775,ptrivedi6,Pranav,Trivedi,pranav.trivedi@xyzindustries.in,Male,MANAGER DESIGNATE,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN08,LEGAL & SECRETARIAL,POS2775,2011-06-21,MANAGER DESIGNATE - LEGAL & SECRETARIAL,P2775,P1002,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2776,lagarwal2,Lakshmi,Agarwal,lakshmi.agarwal@xyzindustries.in,Female,SENIOR GENERAL MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN10,BUSINESS DEVELOPMENT,POS2776,2016-09-03,SENIOR GENERAL MANAGER - BUSINESS DEVELOPMENT,P2776,P1002,L3-LEVEL 3 (GM & AVP),Priya Nair,priya.nair@xyzindustries.in
2777,apillai6,Arun,Pillai,arun.pillai@xyzindustries.in,Male,SENIOR EXECUTIVE,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN17,CHAIRPERSONS OFFICE,POS2777,2014-10-19,SENIOR EXECUTIVE - CHAIRPERSONS OFFICE,P2777,P1001,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2778,nkumar2,Nisha,Kumar,nisha.kumar@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN13,ADMINISTRATION,POS2778,2018-09-29,OFFICER - ADMINISTRATION,P2778,P1002,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2779,njoshi6,Nisha,Joshi,nisha.joshi@xyzindustries.in,Female,GENERAL MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN08,LEGAL & SECRETARIAL,POS2779,2017-08-16,GENERAL MANAGER - LEGAL & SECRETARIAL,P2779,P1008,L3-LEVEL 3 (GM & AVP),Sunil Desai,sunil.desai@xyzindustries.in
2780,sdas17,Sanjay,Das,sanjay.das@xyzindustries.in,Male,SENIOR MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN10,BUSINESS DEVELOPMENT,POS2780,2016-04-11,SENIOR MANAGER - BUSINESS DEVELOPMENT,P2780,P1004,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2781,vgupta5,Vinay,Gupta,vinay.gupta@xyzindustries.in,Male,EXECUTIVE,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN17,CHAIRPERSONS OFFICE,POS2781,2016-03-06,EXECUTIVE - CHAIRPERSONS OFFICE,P2781,P1005,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2782,hbose,Harish,Bose,harish.bose@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN02,FINANCE & ACCOUNTS,POS2782,2015-05-11,ASSISTANT MANAGER - FINANCE & ACCOUNTS,P2782,P1003,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2783,nsaxena10,Nikhil,Saxena,nikhil.saxena@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN09,LIAISON,POS2783,2012-09-27,OFFICER - LIAISON,P2783,P1006,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2784,smishra20,Santosh,Mishra,santosh.mishra@xyzindustries.in,Male,MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN15,DIRECTORS OFFICE,POS2784,2012-10-10,MANAGER - DIRECTORS OFFICE,P2784,P1008,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2785,mdas6,Mohit,Das,mohit.das@xyzindustries.in,Male,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN07,DESIGN STRATEGY,POS2785,2014-11-11,ASSOCIATE VICE PRESIDENT - DESIGN STRATEGY,P2785,P1002,L3-LEVEL 3 (GM & AVP),Priya Nair,priya.nair@xyzindustries.in
2786,ssingh10,Seema,Singh,seema.singh@xyzindustries.in,Female,MANAGING DIRECTOR,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN02,FINANCE & ACCOUNTS,POS2786,2011-11-19,MANAGING DIRECTOR - FINANCE & ACCOUNTS,P2786,P1009,L4-LEVEL 4 (GLF),Neha Iyer,neha.iyer@xyzindustries.in
2787,nsingh7,Nisha,Singh,nisha.singh@xyzindustries.in,Female,SENIOR MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN17,CHAIRPERSONS OFFICE,POS2787,2022-05-24,SENIOR MANAGER - CHAIRPERSONS OFFICE,P2787,P1008,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2788,amenon8,Amit,Menon,amit.menon@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN01,GENERAL MANAGEMENT,POS2788,2017-07-03,OFFICER - GENERAL MANAGEMENT,P2788,P1006,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2789,amishra9,Anand,Mishra,anand.mishra@xyzindustries.in,Male,EXECUTIVE,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2789,2020-08-04,EXECUTIVE - ADMINISTRATION,P2789,P1010,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2790,mpandey3,Meena,Pandey,meena.pandey@xyzindustries.in,Female,ASSISTANT MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN14,COMPLIANCE,POS2790,2023-12-06,ASSISTANT MANAGER - COMPLIANCE,P2790,P1010,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2791,pjoshi6,Pranav,Joshi,pranav.joshi@xyzindustries.in,Male,MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN02,FINANCE & ACCOUNTS,POS2791,2016-12-24,MANAGER - FINANCE & ACCOUNTS,P2791,P1009,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
2792,skulkarni16,Santosh,Kulkarni,santosh.kulkarni@xyzindustries.in,Male,MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN10,BUSINESS DEVELOPMENT,POS2792,2015-03-11,MANAGER - BUSINESS DEVELOPMENT,P2792,P1006,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2793,sbhat13,Swati,Bhat,swati.bhat@xyzindustries.in,Female,SENIOR OFFICER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN14,COMPLIANCE,POS2793,2013-10-29,SENIOR OFFICER - COMPLIANCE,P2793,P1002,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2794,mbose4,Mohit,Bose,mohit.bose@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN15,DIRECTORS OFFICE,POS2794,2017-07-08,ASSISTANT MANAGER - DIRECTORS OFFICE,P2794,P1005,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2795,akhan9,Anita,Khan,anita.khan@xyzindustries.in,Female,DEPUTY MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN10,BUSINESS DEVELOPMENT,POS2795,2021-08-28,DEPUTY MANAGER - BUSINESS DEVELOPMENT,P2795,P1008,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2796,jpatel2,Jyoti,Patel,jyoti.patel@xyzindustries.in,Female,GODREJ LEADERSHIP FORUM,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN11,IT,POS2796,2021-01-16,GODREJ LEADERSHIP FORUM - IT,P2796,P1006,L4-LEVEL 4 (GLF),Raj Malhotra,raj.malhotra@xyzindustries.in
2797,ssinha13,Shreya,Sinha,shreya.sinha@xyzindustries.in,Female,MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN05,MARKETING & SALES,POS2797,2010-05-28,MANAGER - MARKETING & SALES,P2797,P1000,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2798,ppatel7,Pradeep,Patel,pradeep.patel@xyzindustries.in,Male,SENIOR EXECUTIVE,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2798,2010-08-12,SENIOR EXECUTIVE - ADMINISTRATION,P2798,P1006,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2799,snair10,Sachin,Nair,sachin.nair@xyzindustries.in,Male,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN07,DESIGN STRATEGY,POS2799,2013-12-08,DEPUTY GENERAL MANAGER - DESIGN STRATEGY,P2799,P1003,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2800,rsingh7,Rashmi,Singh,rashmi.singh@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN17,CHAIRPERSONS OFFICE,POS2800,2019-10-14,OFFICER - CHAIRPERSONS OFFICE,P2800,P1009,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2801,tshah2,Tarun,Shah,tarun.shah@xyzindustries.in,Male,SENIOR OFFICER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN05,MARKETING & SALES,POS2801,2021-10-06,SENIOR OFFICER - MARKETING & SALES,P2801,P1004,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2802,jpatel3,Jyoti,Patel,jyoti.patel@xyzindustries.in,Female,EXECUTIVE,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN18,DIRECTORS OFFICE SUPPORT,POS2802,2021-11-02,EXECUTIVE - DIRECTORS OFFICE SUPPORT,P2802,P1007,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2803,mmehta3,Manoj,Mehta,manoj.mehta@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN18,DIRECTORS OFFICE SUPPORT,POS2803,2019-02-20,OFFICER - DIRECTORS OFFICE SUPPORT,P2803,P1000,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2804,ashah12,Arun,Shah,arun.shah@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN12,QUALITY,POS2804,2010-05-28,ASSISTANT MANAGER - QUALITY,P2804,P1009,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2805,gjoshi2,Gaurav,Joshi,gaurav.joshi@xyzindustries.in,Male,OFFICER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN10,BUSINESS DEVELOPMENT,POS2805,2010-05-10,OFFICER - BUSINESS DEVELOPMENT,P2805,P1007,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2806,asinha14,Archana,Sinha,archana.sinha@xyzindustries.in,Female,SENIOR OFFICER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN14,COMPLIANCE,POS2806,2016-08-25,SENIOR OFFICER - COMPLIANCE,P2806,P1008,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2807,apillai7,Anita,Pillai,anita.pillai@xyzindustries.in,Female,MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN12,QUALITY,POS2807,2022-10-04,MANAGER - QUALITY,P2807,P1003,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2808,mchatterjee2,Manoj,Chatterjee,manoj.chatterjee@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN17,CHAIRPERSONS OFFICE,POS2808,2022-10-10,ASSISTANT MANAGER - CHAIRPERSONS OFFICE,P2808,P1009,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2809,rpillai6,Rajesh,Pillai,rajesh.pillai@xyzindustries.in,Male,GENERAL MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN08,LEGAL & SECRETARIAL,POS2809,2013-03-03,GENERAL MANAGER - LEGAL & SECRETARIAL,P2809,P1006,L3-LEVEL 3 (GM & AVP),Sunil Desai,sunil.desai@xyzindustries.in
2810,amalhotra8,Archana,Malhotra,archana.malhotra@xyzindustries.in,Female,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN01,GENERAL MANAGEMENT,POS2810,2013-06-23,ASSOCIATE VICE PRESIDENT - GENERAL MANAGEMENT,P2810,P1006,L3-LEVEL 3 (GM & AVP),Priya Nair,priya.nair@xyzindustries.in
2811,hsaxena,Harish,Saxena,harish.saxena@xyzindustries.in,Male,EXECUTIVE VICE PRESIDENT,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN06,STRATEGY,POS2811,2016-12-10,EXECUTIVE VICE PRESIDENT - STRATEGY,P2811,P1008,L4-LEVEL 4 (GLF),Raj Malhotra,raj.malhotra@xyzindustries.in
2812,gbose,Gaurav,Bose,gaurav.bose@xyzindustries.in,Male,DEPUTY MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR05,Kolkata Cluster,KOL,Kolkata,India,India,FN12,QUALITY,POS2812,2021-09-01,DEPUTY MANAGER - QUALITY,P2812,P1002,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2813,nbhat6,Naresh,Bhat,naresh.bhat@xyzindustries.in,Male,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR03,Delhi NCR,DEL,Delhi,India,India,FN14,COMPLIANCE,POS2813,2013-03-13,DEPUTY GENERAL MANAGER - COMPLIANCE,P2813,P1009,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2814,ssharma15,Swati,Sharma,swati.sharma@xyzindustries.in,Female,MANAGER DESIGNATE,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN12,QUALITY,POS2814,2019-09-27,MANAGER DESIGNATE - QUALITY,P2814,P1010,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2815,asinha15,Anita,Sinha,anita.sinha@xyzindustries.in,Female,DEPUTY GENERAL MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN12,QUALITY,POS2815,2011-08-20,DEPUTY GENERAL MANAGER - QUALITY,P2815,P1003,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2816,aiyer9,Anand,Iyer,anand.iyer@xyzindustries.in,Male,DEPUTY MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN05,MARKETING & SALES,POS2816,2021-11-08,DEPUTY MANAGER - MARKETING & SALES,P2816,P1005,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2817,usaxena,Usha,Saxena,usha.saxena@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN09,LIAISON,POS2817,2022-02-22,OFFICER - LIAISON,P2817,P1002,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2818,rsinha8,Ravi,Sinha,ravi.sinha@xyzindustries.in,Male,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN02,FINANCE & ACCOUNTS,POS2818,2013-09-07,ASSOCIATE VICE PRESIDENT - FINANCE & ACCOUNTS,P2818,P1007,L3-LEVEL 3 (GM & AVP),Neha Iyer,neha.iyer@xyzindustries.in
2819,asharma9,Amit,Sharma,amit.sharma@xyzindustries.in,Male,ASSOCIATE VICE PRESIDENT,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN13,ADMINISTRATION,POS2819,2011-03-28,ASSOCIATE VICE PRESIDENT - ADMINISTRATION,P2819,P1001,L3-LEVEL 3 (GM & AVP),Neha Iyer,neha.iyer@xyzindustries.in
2820,vdas,Vandana,Das,vandana.das@xyzindustries.in,Female,DEPUTY MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN11,IT,POS2820,2011-01-28,DEPUTY MANAGER - IT,P2820,P1001,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2821,vpatel3,Vandana,Patel,vandana.patel@xyzindustries.in,Female,ASSISTANT MANAGER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN03,CUSTOMER CENTRICITY,POS2821,2011-03-22,ASSISTANT MANAGER - CUSTOMER CENTRICITY,P2821,P1007,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2822,nverma5,Nisha,Verma,nisha.verma@xyzindustries.in,Female,OFFICER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN15,DIRECTORS OFFICE,POS2822,2013-03-22,OFFICER - DIRECTORS OFFICE,P2822,P1000,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2823,rshah12,Rekha,Shah,rekha.shah@xyzindustries.in,Female,ASSISTANT MANAGER,XYZ,XYZ Industries,NORTH,N01,North Region,SR06,Pune Cluster,PUN,Pune,India,India,FN16,AUDIT & ASSURANCE,POS2823,2019-12-06,ASSISTANT MANAGER - AUDIT & ASSURANCE,P2823,P1009,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2824,pverma5,Pallavi,Verma,pallavi.verma@xyzindustries.in,Female,MANAGING DIRECTOR,XYZ,XYZ Industries,SOUTH,S01,South Region,SR04,Chennai Cluster,CHE,Chennai,India,India,FN13,ADMINISTRATION,POS2824,2012-12-01,MANAGING DIRECTOR - ADMINISTRATION,P2824,P1009,L4-LEVEL 4 (GLF),Priya Nair,priya.nair@xyzindustries.in
2825,vsharma8,Vivek,Sharma,vivek.sharma@xyzindustries.in,Male,SENIOR OFFICER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN16,AUDIT & ASSURANCE,POS2825,2018-08-16,SENIOR OFFICER - AUDIT & ASSURANCE,P2825,P1000,L1-LEVEL 1 (OFF TO AM),Priya Nair,priya.nair@xyzindustries.in
2826,rtrivedi4,Ravi,Trivedi,ravi.trivedi@xyzindustries.in,Male,SENIOR OFFICER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN09,LIAISON,POS2826,2018-11-29,SENIOR OFFICER - LIAISON,P2826,P1008,L1-LEVEL 1 (OFF TO AM),Neha Iyer,neha.iyer@xyzindustries.in
2827,adas8,Anita,Das,anita.das@xyzindustries.in,Female,SENIOR MANAGER,XYZ,XYZ Industries,WEST & EAST,W01,West & East Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN03,CUSTOMER CENTRICITY,POS2827,2017-01-17,SENIOR MANAGER - CUSTOMER CENTRICITY,P2827,P1005,L2-LEVEL 2 (MGR TO DGM),Raj Malhotra,raj.malhotra@xyzindustries.in
2828,njoshi7,Nikhil,Joshi,nikhil.joshi@xyzindustries.in,Male,SENIOR MANAGER,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN03,CUSTOMER CENTRICITY,POS2828,2010-03-29,SENIOR MANAGER - CUSTOMER CENTRICITY,P2828,P1003,L2-LEVEL 2 (MGR TO DGM),Priya Nair,priya.nair@xyzindustries.in
2829,skulkarni17,Sachin,Kulkarni,sachin.kulkarni@xyzindustries.in,Male,ASSISTANT MANAGER,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN04,HUMAN RESOURCES,POS2829,2019-06-19,ASSISTANT MANAGER - HUMAN RESOURCES,P2829,P1003,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2830,pnair6,Priya,Nair,priya.nair@xyzindustries.in,Female,SENIOR EXECUTIVE,XYZ,XYZ Industries,MUMBAI,M01,Mumbai Region,SR02,Mumbai Metro,MUM,Mumbai,India,India,FN07,DESIGN STRATEGY,POS2830,2020-01-14,SENIOR EXECUTIVE - DESIGN STRATEGY,P2830,P1001,L1-LEVEL 1 (OFF TO AM),Raj Malhotra,raj.malhotra@xyzindustries.in
2831,kkumar5,Kavita,Kumar,kavita.kumar@xyzindustries.in,Female,SENIOR OFFICER,XYZ,XYZ Industries,HO,H01,Head Office,SR00,Corporate,MUM,Mumbai,India,India,FN06,STRATEGY,POS2831,2011-01-27,SENIOR OFFICER - STRATEGY,P2831,P1002,L1-LEVEL 1 (OFF TO AM),Sunil Desai,sunil.desai@xyzindustries.in
2832,kdesai3,Kavita,Desai,kavita.desai@xyzindustries.in,Female,MANAGER DESIGNATE,XYZ,XYZ Industries,SOUTH,S01,South Region,SR01,Bangalore Cluster,BLR,Bangalore,India,India,FN10,BUSINESS DEVELOPMENT,POS2832,2015-04-22,MANAGER DESIGNATE - BUSINESS DEVELOPMENT,P2832,P1007,L2-LEVEL 2 (MGR TO DGM),Neha Iyer,neha.iyer@xyzindustries.in
